Network Management Card AOS v3.3.4
Rack PDU APP v3.3.3

Date     	Time     	Name	Contact	Location	System IP
02/27/2024	05:22:38	RackPDU	Unknown	Unknown	10.30.250.14

		Metered Rack PDU   	   	   	   	   	   	
02/14/2024	13:44:16	2.6	1.2	2.6	1.2	2.6	1.2	
02/14/2024	13:34:16	2.6	1.2	2.6	1.2	2.6	1.2	
02/14/2024	13:24:16	2.6	1.2	2.6	1.2	2.6	1.2	
02/14/2024	13:14:16	2.6	1.2	2.6	1.2	2.6	1.2	
02/14/2024	13:04:16	2.6	1.2	2.6	1.2	2.6	1.2	
02/14/2024	12:54:16	2.6	1.2	2.6	1.3	2.6	1.2	
02/14/2024	12:44:16	2.6	1.2	2.6	1.2	2.6	1.2	
02/14/2024	12:34:16	2.6	1.2	2.6	1.2	2.6	1.2	
02/14/2024	12:24:16	2.6	1.2	2.7	1.3	2.6	1.2	
02/14/2024	12:14:16	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	12:04:16	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	11:54:16	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	11:44:16	2.6	1.2	2.7	1.3	2.6	1.2	
02/14/2024	11:34:16	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	11:24:16	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	11:14:16	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	11:04:16	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	10:54:16	2.7	1.2	2.7	1.2	2.6	1.2	
02/14/2024	10:44:16	2.7	1.2	2.7	1.2	2.6	1.2	
02/14/2024	10:34:16	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	10:24:16	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	10:14:16	2.7	1.2	2.7	1.2	2.6	1.2	
02/14/2024	10:04:16	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	09:54:16	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	09:44:16	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	09:34:16	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	09:24:16	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	09:14:16	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	09:04:16	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	08:54:16	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	08:44:16	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	08:34:16	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	08:24:16	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	08:14:16	2.7	1.2	2.7	1.2	2.6	1.2	
02/14/2024	08:04:16	2.7	1.2	2.7	1.2	2.6	1.2	
02/14/2024	07:54:16	2.7	1.2	2.7	1.2	2.6	1.2	
02/14/2024	07:44:16	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	07:34:16	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	07:24:16	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	07:14:16	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	07:04:16	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	06:54:16	2.6	1.2	2.7	1.3	2.6	1.2	
02/14/2024	06:44:16	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	06:34:16	2.7	1.2	2.7	1.2	2.6	1.2	
02/14/2024	06:24:16	2.6	1.2	2.7	1.3	2.6	1.2	
02/14/2024	06:14:16	2.6	1.2	2.7	1.3	2.6	1.2	
02/14/2024	06:04:16	2.7	1.2	2.7	1.2	2.6	1.2	
02/14/2024	05:54:16	2.7	1.2	2.7	1.3	2.6	1.2	
02/14/2024	05:44:16	2.6	1.2	2.7	1.3	2.6	1.2	
02/14/2024	05:34:16	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	05:24:16	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	05:14:16	2.7	1.2	2.7	1.2	2.6	1.2	
02/14/2024	05:04:15	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	04:54:15	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	04:44:15	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	04:34:15	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	04:24:15	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	04:14:15	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	04:04:15	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	03:54:15	2.7	1.2	2.7	1.2	2.6	1.2	
02/14/2024	03:44:15	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	03:34:15	2.7	1.2	2.7	1.2	2.6	1.2	
02/14/2024	03:24:15	2.7	1.2	2.8	1.2	2.6	1.2	
02/14/2024	03:14:15	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	03:04:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/14/2024	02:54:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/14/2024	02:44:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/14/2024	02:34:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/14/2024	02:24:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/14/2024	02:14:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/14/2024	02:04:15	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	01:54:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/14/2024	01:44:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/14/2024	01:34:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/14/2024	01:24:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/14/2024	01:14:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/14/2024	01:04:15	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	00:54:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/14/2024	00:44:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/14/2024	00:34:15	2.6	1.2	2.7	1.2	2.6	1.2	
02/14/2024	00:24:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/14/2024	00:14:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/14/2024	00:04:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	23:54:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	23:44:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	23:34:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	23:24:15	2.6	1.2	2.6	1.3	2.6	1.2	
02/13/2024	23:14:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	23:04:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	22:54:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	22:44:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	22:34:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	22:24:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	22:14:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	22:04:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	21:54:15	2.6	1.2	2.6	1.3	2.6	1.2	
02/13/2024	21:44:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	21:34:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	21:24:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	21:14:15	2.6	1.2	2.6	1.3	2.6	1.2	
02/13/2024	21:04:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	20:54:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	20:44:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	20:34:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	20:24:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	20:14:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	20:04:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	19:54:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	19:44:15	2.6	1.2	2.6	1.3	2.6	1.2	
02/13/2024	19:34:15	2.6	1.2	2.7	1.2	2.6	1.2	
02/13/2024	19:24:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	19:14:15	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	19:04:14	2.6	1.2	2.7	1.2	2.6	1.2	
02/13/2024	18:54:14	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	18:44:14	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	18:34:14	2.6	1.2	2.7	1.2	2.6	1.2	
02/13/2024	18:24:14	2.6	1.2	2.6	1.3	2.6	1.2	
02/13/2024	18:14:14	2.6	1.2	2.7	1.2	2.6	1.2	
02/13/2024	18:04:14	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	17:54:14	2.6	1.2	2.6	1.3	2.6	1.2	
02/13/2024	17:44:14	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	17:34:14	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	17:24:14	2.6	1.2	2.6	1.3	2.6	1.2	
02/13/2024	17:14:14	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	17:04:14	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	16:54:14	2.6	1.2	2.6	1.3	2.6	1.2	
02/13/2024	16:44:14	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	16:34:14	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	16:24:14	2.6	1.2	2.6	1.3	2.6	1.2	
02/13/2024	16:14:14	2.6	1.2	2.6	1.3	2.6	1.2	
02/13/2024	16:04:14	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	15:54:14	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	15:44:14	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	15:34:14	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	15:24:14	2.6	1.2	2.6	1.3	2.6	1.2	
02/13/2024	15:14:14	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	15:04:14	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	14:54:14	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	14:44:14	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	14:34:14	2.6	1.2	2.7	1.2	2.6	1.2	
02/13/2024	14:24:14	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	14:14:14	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	14:04:14	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	13:54:14	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	13:44:14	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	13:34:14	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	13:24:14	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	13:14:14	2.6	1.2	2.7	1.2	2.6	1.2	
02/13/2024	13:04:14	2.6	1.2	2.7	1.2	2.6	1.2	
02/13/2024	12:54:14	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	12:44:14	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	12:34:14	2.6	1.2	2.7	1.2	2.6	1.2	
02/13/2024	12:24:14	2.6	1.2	2.7	1.2	2.6	1.2	
02/13/2024	12:14:14	2.6	1.2	2.7	1.2	2.6	1.2	
02/13/2024	12:04:14	2.6	1.2	2.7	1.2	2.6	1.2	
02/13/2024	11:54:14	2.7	1.2	2.7	1.2	2.6	1.2	
02/13/2024	11:44:14	2.7	1.2	2.7	1.2	2.6	1.2	
02/13/2024	11:34:14	2.7	1.2	2.7	1.2	2.6	1.2	
02/13/2024	11:24:14	2.6	1.2	2.7	1.2	2.6	1.2	
02/13/2024	11:14:14	2.7	1.2	2.8	1.2	2.6	1.2	
02/13/2024	11:04:14	2.7	1.2	2.7	1.2	2.6	1.2	
02/13/2024	10:54:14	2.7	1.2	2.7	1.2	2.7	1.2	
02/13/2024	10:44:14	2.7	1.2	2.7	1.2	2.6	1.2	
02/13/2024	10:34:14	2.7	1.2	2.8	1.2	2.6	1.2	
02/13/2024	10:24:14	2.7	1.2	2.8	1.3	2.7	1.2	
02/13/2024	10:14:14	2.7	1.2	2.8	1.2	2.7	1.2	
02/13/2024	10:04:14	2.7	1.2	2.8	1.2	2.6	1.2	
02/13/2024	09:54:14	2.7	1.2	2.8	1.3	2.6	1.2	
02/13/2024	09:44:14	2.7	1.2	2.7	1.2	2.6	1.2	
02/13/2024	09:34:14	2.7	1.2	2.8	1.2	2.7	1.2	
02/13/2024	09:24:14	2.7	1.2	2.7	1.2	2.7	1.2	
02/13/2024	09:14:14	2.7	1.2	2.7	1.3	2.7	1.2	
02/13/2024	09:04:13	2.7	1.2	2.7	1.2	2.6	1.2	
02/13/2024	08:54:13	2.7	1.2	2.7	1.2	2.6	1.2	
02/13/2024	08:44:13	2.7	1.2	2.7	1.3	2.6	1.2	
02/13/2024	08:34:13	2.7	1.2	2.8	1.2	2.6	1.2	
02/13/2024	08:24:13	2.7	1.2	2.7	1.2	2.7	1.2	
02/13/2024	08:14:13	2.7	1.2	2.8	1.2	2.7	1.2	
02/13/2024	08:04:13	2.7	1.2	2.8	1.2	2.7	1.2	
02/13/2024	07:54:13	2.7	1.2	2.8	1.3	2.6	1.2	
02/13/2024	07:44:13	2.7	1.2	2.7	1.2	2.6	1.2	
02/13/2024	07:34:13	2.7	1.2	2.7	1.2	2.6	1.2	
02/13/2024	07:24:13	2.7	1.2	2.7	1.2	2.6	1.2	
02/13/2024	07:14:13	2.7	1.2	2.7	1.2	2.6	1.2	
02/13/2024	07:04:13	2.7	1.2	2.8	1.2	2.7	1.2	
02/13/2024	06:54:13	2.7	1.2	2.7	1.2	2.7	1.2	
02/13/2024	06:44:13	2.7	1.2	2.7	1.2	2.7	1.2	
02/13/2024	06:34:13	2.7	1.2	2.7	1.2	2.7	1.2	
02/13/2024	06:24:13	2.7	1.2	2.7	1.2	2.7	1.2	
02/13/2024	06:14:13	2.7	1.2	2.7	1.2	2.7	1.2	
02/13/2024	06:04:13	2.7	1.2	2.8	1.2	2.6	1.2	
02/13/2024	05:54:13	2.7	1.2	2.8	1.2	2.7	1.2	
02/13/2024	05:44:13	2.7	1.2	2.7	1.2	2.7	1.2	
02/13/2024	05:34:13	2.7	1.2	2.8	1.2	2.7	1.2	
02/13/2024	05:24:13	2.7	1.2	2.8	1.2	2.7	1.2	
02/13/2024	05:14:13	2.7	1.2	2.7	1.2	2.7	1.2	
02/13/2024	05:04:13	2.7	1.2	2.7	1.2	2.6	1.2	
02/13/2024	04:54:13	2.7	1.2	2.8	1.2	2.6	1.2	
02/13/2024	04:44:13	2.7	1.2	2.7	1.2	2.6	1.2	
02/13/2024	04:34:13	2.7	1.2	2.7	1.2	2.7	1.2	
02/13/2024	04:24:13	2.7	1.2	2.8	1.2	2.7	1.2	
02/13/2024	04:14:13	2.7	1.2	2.7	1.2	2.6	1.2	
02/13/2024	04:04:13	2.7	1.2	2.8	1.2	2.6	1.2	
02/13/2024	03:54:13	2.7	1.2	2.8	1.3	2.6	1.2	
02/13/2024	03:44:13	2.7	1.2	2.8	1.2	2.6	1.2	
02/13/2024	03:34:13	2.7	1.2	2.7	1.2	2.7	1.2	
02/13/2024	03:24:13	2.7	1.2	2.8	1.2	2.6	1.2	
02/13/2024	03:14:13	2.7	1.2	2.7	1.3	2.6	1.2	
02/13/2024	03:04:13	2.7	1.2	2.7	1.2	2.6	1.2	
02/13/2024	02:54:13	2.7	1.2	2.7	1.3	2.6	1.2	
02/13/2024	02:44:13	2.6	1.2	2.7	1.2	2.6	1.2	
02/13/2024	02:34:13	2.6	1.2	2.7	1.2	2.6	1.2	
02/13/2024	02:24:13	2.6	1.2	2.7	1.2	2.6	1.2	
02/13/2024	02:14:13	2.6	1.2	2.7	1.3	2.6	1.2	
02/13/2024	02:04:13	2.6	1.2	2.7	1.2	2.6	1.2	
02/13/2024	01:54:13	2.6	1.2	2.7	1.2	2.6	1.2	
02/13/2024	01:44:13	2.6	1.2	2.7	1.3	2.6	1.2	
02/13/2024	01:34:13	2.6	1.2	2.7	1.2	2.6	1.2	
02/13/2024	01:24:13	2.6	1.2	2.7	1.2	2.6	1.2	
02/13/2024	01:14:13	2.6	1.2	2.7	1.2	2.6	1.2	
02/13/2024	01:04:13	2.6	1.2	2.7	1.2	2.6	1.2	
02/13/2024	00:54:13	2.6	1.2	2.7	1.3	2.6	1.2	
02/13/2024	00:44:13	2.6	1.2	2.7	1.2	2.6	1.2	
02/13/2024	00:34:13	2.6	1.2	2.7	1.2	2.6	1.2	
02/13/2024	00:24:13	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	00:14:13	2.6	1.2	2.6	1.2	2.6	1.2	
02/13/2024	00:04:13	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	23:54:13	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	23:44:13	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	23:34:13	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	23:24:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	23:14:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	23:04:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	22:54:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	22:44:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	22:34:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	22:24:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	22:14:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	22:04:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	21:54:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	21:44:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	21:34:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	21:24:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	21:14:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	21:04:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	20:54:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	20:44:12	2.6	1.2	2.6	1.3	2.6	1.2	
02/12/2024	20:34:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	20:24:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	20:14:12	2.6	1.2	2.6	1.3	2.6	1.2	
02/12/2024	20:04:12	2.6	1.2	2.7	1.2	2.6	1.2	
02/12/2024	19:54:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	19:44:12	2.6	1.2	2.6	1.3	2.6	1.2	
02/12/2024	19:34:12	2.6	1.2	2.7	1.2	2.6	1.2	
02/12/2024	19:24:12	2.6	1.2	2.6	1.3	2.6	1.2	
02/12/2024	19:14:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	19:04:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	18:54:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	18:44:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	18:34:12	2.6	1.2	2.7	1.2	2.6	1.2	
02/12/2024	18:24:12	2.6	1.2	2.7	1.2	2.6	1.2	
02/12/2024	18:14:12	2.6	1.2	2.7	1.2	2.6	1.2	
02/12/2024	18:04:12	2.6	1.2	2.7	1.2	2.6	1.2	
02/12/2024	17:54:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	17:44:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	17:34:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	17:24:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	17:14:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	17:04:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	16:54:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	16:44:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	16:34:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	16:24:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	16:14:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	16:04:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	15:54:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	15:44:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	15:34:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	15:24:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	15:14:12	2.6	1.2	2.6	1.3	2.6	1.2	
02/12/2024	15:04:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	14:54:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	14:44:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	14:34:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	14:24:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	14:14:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	14:04:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	13:54:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	13:44:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	13:34:12	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	13:24:11	2.6	1.2	2.6	1.3	2.6	1.2	
02/12/2024	13:14:11	2.6	1.2	2.7	1.3	2.6	1.2	
02/12/2024	13:04:11	2.6	1.2	2.7	1.2	2.6	1.2	
02/12/2024	12:54:11	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	12:44:11	2.6	1.2	2.6	1.3	2.6	1.2	
02/12/2024	12:34:11	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	12:24:11	2.6	1.2	2.7	1.2	2.6	1.2	
02/12/2024	12:14:11	2.6	1.2	2.7	1.3	2.6	1.2	
02/12/2024	12:04:11	2.6	1.2	2.7	1.2	2.6	1.2	
02/12/2024	11:54:11	2.7	1.2	2.7	1.2	2.6	1.2	
02/12/2024	11:44:11	2.6	1.2	2.7	1.2	2.6	1.2	
02/12/2024	11:34:11	2.6	1.2	2.7	1.2	2.6	1.2	
02/12/2024	11:24:11	2.6	1.2	2.7	1.2	2.6	1.2	
02/12/2024	11:14:11	2.7	1.2	2.8	1.3	2.6	1.2	
02/12/2024	11:04:11	2.6	1.2	2.7	1.2	2.6	1.2	
02/12/2024	10:54:11	2.7	1.2	2.8	1.2	2.6	1.2	
02/12/2024	10:44:11	2.7	1.2	2.7	1.2	2.7	1.2	
02/12/2024	10:34:11	2.7	1.2	2.8	1.2	2.7	1.2	
02/12/2024	10:24:11	2.7	1.2	2.7	1.3	2.6	1.2	
02/12/2024	10:14:11	2.7	1.2	2.8	1.2	2.6	1.2	
02/12/2024	10:04:11	2.7	1.2	2.8	1.2	2.7	1.2	
02/12/2024	09:54:11	2.7	1.2	2.8	1.2	2.6	1.2	
02/12/2024	09:44:11	2.8	1.2	2.8	1.2	2.6	1.2	
02/12/2024	09:34:11	2.6	1.2	2.8	1.2	2.6	1.2	
02/12/2024	09:24:11	2.7	1.2	2.8	1.2	2.6	1.2	
02/12/2024	09:14:11	2.7	1.2	2.8	1.2	2.7	1.2	
02/12/2024	09:04:11	2.7	1.2	2.7	1.2	2.6	1.2	
02/12/2024	08:54:11	2.7	1.2	2.8	1.2	2.7	1.2	
02/12/2024	08:44:11	2.7	1.2	2.7	1.2	2.7	1.2	
02/12/2024	08:34:11	2.7	1.2	2.8	1.2	2.7	1.2	
02/12/2024	08:24:11	2.7	1.2	2.7	1.2	2.7	1.2	
02/12/2024	08:14:11	2.7	1.2	2.7	1.2	2.6	1.2	
02/12/2024	08:04:11	2.7	1.2	2.7	1.2	2.6	1.2	
02/12/2024	07:54:11	2.7	1.2	2.7	1.2	2.7	1.2	
02/12/2024	07:44:11	2.7	1.2	2.8	1.2	2.6	1.2	
02/12/2024	07:34:11	2.7	1.2	2.8	1.2	2.6	1.2	
02/12/2024	07:24:11	2.7	1.2	2.7	1.2	2.6	1.2	
02/12/2024	07:14:11	2.7	1.2	2.7	1.2	2.6	1.2	
02/12/2024	07:04:11	2.7	1.2	2.7	1.2	2.6	1.2	
02/12/2024	06:54:11	2.7	1.2	2.7	1.2	2.6	1.2	
02/12/2024	06:44:11	2.7	1.2	2.8	1.2	2.7	1.2	
02/12/2024	06:34:11	2.7	1.2	2.8	1.2	2.7	1.2	
02/12/2024	06:24:11	2.7	1.2	2.7	1.2	2.7	1.2	
02/12/2024	06:14:11	2.7	1.2	2.8	1.3	2.7	1.2	
02/12/2024	06:04:11	2.7	1.2	2.7	1.2	2.7	1.2	
02/12/2024	05:54:11	2.7	1.2	2.8	1.3	2.7	1.2	
02/12/2024	05:44:11	2.7	1.2	2.8	1.2	2.6	1.2	
02/12/2024	05:34:11	2.7	1.2	2.8	1.2	2.6	1.2	
02/12/2024	05:24:11	2.7	1.2	2.8	1.2	2.7	1.2	
02/12/2024	05:14:11	2.7	1.2	2.7	1.2	2.6	1.2	
02/12/2024	05:04:11	2.7	1.2	2.7	1.2	2.6	1.2	
02/12/2024	04:54:11	2.7	1.2	2.7	1.2	2.6	1.2	
02/12/2024	04:44:11	2.7	1.2	2.7	1.3	2.7	1.2	
02/12/2024	04:34:11	2.7	1.2	2.8	1.2	2.6	1.2	
02/12/2024	04:24:11	2.7	1.2	2.8	1.2	2.7	1.2	
02/12/2024	04:14:11	2.7	1.2	2.7	1.3	2.6	1.2	
02/12/2024	04:04:11	2.7	1.2	2.8	1.2	2.6	1.2	
02/12/2024	03:54:11	2.7	1.2	2.7	1.2	2.6	1.2	
02/12/2024	03:44:11	2.7	1.2	2.8	1.2	2.6	1.2	
02/12/2024	03:34:11	2.7	1.2	2.8	1.2	2.6	1.2	
02/12/2024	03:24:10	2.7	1.2	2.8	1.2	2.6	1.2	
02/12/2024	03:14:10	2.7	1.2	2.7	1.2	2.6	1.2	
02/12/2024	03:04:10	2.7	1.2	2.7	1.2	2.6	1.2	
02/12/2024	02:54:10	2.6	1.2	2.7	1.2	2.6	1.2	
02/12/2024	02:44:10	2.6	1.2	2.7	1.2	2.6	1.2	
02/12/2024	02:34:10	2.6	1.2	2.7	1.2	2.6	1.2	
02/12/2024	02:24:10	2.6	1.2	2.7	1.2	2.6	1.2	
02/12/2024	02:14:10	2.6	1.2	2.7	1.2	2.6	1.2	
02/12/2024	02:04:10	2.6	1.2	2.7	1.2	2.6	1.2	
02/12/2024	01:54:10	2.6	1.2	2.7	1.2	2.6	1.2	
02/12/2024	01:44:10	2.6	1.2	2.7	1.2	2.6	1.2	
02/12/2024	01:34:10	2.6	1.2	2.7	1.2	2.6	1.2	
02/12/2024	01:24:10	2.6	1.2	2.7	1.2	2.6	1.2	
02/12/2024	01:14:10	2.6	1.2	2.7	1.2	2.6	1.2	
02/12/2024	01:04:10	2.6	1.2	2.7	1.2	2.6	1.2	
